_input_row,candidate_formula,prototype_id,substitution,wyckoff_letter,central_site_index,central_species,central_frac_coords,neighbor_counts_pattern,neighbor_nspecies_pattern,n_detected_shells,shell1_count,shell1_nspecies,shell1_species,shell1_distances_A,shell2_count,shell2_nspecies,shell2_species,shell2_distances_A,shell3_count,shell3_nspecies,shell3_species,shell3_distances_A,shell4_count,shell4_nspecies,shell4_species,shell4_distances_A
1,,,,,10,Fe,"10.000000,0.504082,0.250937",1|16|24|8,1|5|4|4,4,1,1,Cu,0.0122,16,5,"Al,Co,Cu,Fe,Ni",1.7414;1.7414;1.7611;1.7611;1.7744;1.7744;1.8262;1.8262;1.8525;1.8525;1.8573;1.8573;1.8702;1.8702;1.8856;1.8856,24,4,"Al,Co,Cu,Ni",2.5422;2.5422;2.5422;2.5468;2.5468;2.5468;2.5495;2.5495;2.5495;2.5669;2.5669;2.5669;2.5868;2.5868;2.5868;2.5871;2.5871;2.5871;2.5929;2.5929;2.5929;2.5967;2.5967;2.5967,8,4,"Al,Cu,Fe,Ni",3.4915;3.4915;3.5283;3.5283;3.6159;3.6159;3.6403;3.6403
1,,,,,11,Fe,"11.000000,0.248918,0.739439",1|16|24|8,1|4|4|3,4,1,1,Co,0.1261,16,4,"Al,Co,Cu,Ni",1.7104;1.7104;1.7310;1.7310;1.7640;1.7640;1.7672;1.7672;1.7814;1.7814;1.8325;1.8325;1.8555;1.8555;1.9175;1.9175,24,4,"Al,Co,Cu,Fe",2.3809;2.3809;2.3809;2.4491;2.4491;2.4491;2.4697;2.4697;2.4697;2.5516;2.5516;2.5516;2.5818;2.5818;2.5818;2.6231;2.6231;2.6231;2.6413;2.6413;2.6413;2.6670;2.6670;2.6670,8,3,"Co,Cu,Ni",3.5562;3.5562;3.5671;3.5671;3.5742;3.5742;3.6080;3.6080
1,,,,,12,Fe,"12.000000,0.750515,0.255425",1|16|24|8,1|5|4|3,4,1,1,Co,0.0382,16,5,"Al,Co,Cu,Fe,Ni",1.7305;1.7305;1.7611;1.7611;1.7649;1.7649;1.7677;1.7677;1.7727;1.7727;1.8522;1.8522;1.8620;1.8620;1.9599;1.9599,24,4,"Al,Co,Cu,Fe",2.4901;2.4901;2.4901;2.5254;2.5254;2.5254;2.5489;2.5489;2.5489;2.5611;2.5611;2.5611;2.5785;2.5785;2.5785;2.5915;2.5915;2.5915;2.6121;2.6121;2.6121;2.6405;2.6405;2.6405,8,3,"Co,Cu,Ni",3.4998;3.4998;3.5321;3.5321;3.5944;3.5944;3.5980;3.5980
1,,,,,13,Ni,"13.000000,0.495627,0.748585",1|16|24|8,1|5|4|4,4,1,1,Cu,0.0733,16,5,"Al,Co,Cu,Fe,Ni",1.7302;1.7302;1.7640;1.7640;1.7707;1.7707;1.7931;1.7931;1.8159;1.8159;1.8192;1.8192;1.8483;1.8483;1.8991;1.8991,24,4,"Al,Co,Cu,Ni",2.4769;2.4769;2.4769;2.4962;2.4962;2.4962;2.5201;2.5201;2.5201;2.5271;2.5271;2.5271;2.5319;2.5319;2.5319;2.5418;2.5418;2.5418;2.6144;2.6144;2.6144;2.6197;2.6197;2.6197,8,4,"Co,Cu,Fe,Ni",3.4682;3.4682;3.5425;3.5425;3.6403;3.6403;3.6441;3.6441
1,,,,,14,Ni,"14.000000,-0.000148,0.749938",1|16|24|8,1|5|4|4,4,1,1,Co,0.0969,16,5,"Al,Co,Cu,Fe,Ni",1.6942;1.6942;1.7484;1.7484;1.7814;1.7814;1.7870;1.7870;1.8092;1.8092;1.8098;1.8098;1.8137;1.8137;1.8366;1.8366,24,4,"Al,Co,Cu,Ni",2.4911;2.4911;2.4911;2.5163;2.5163;2.5163;2.5346;2.5346;2.5346;2.5416;2.5416;2.5416;2.5501;2.5501;2.5501;2.5503;2.5503;2.5503;2.5647;2.5647;2.5647;2.5890;2.5890;2.5890,8,4,"Al,Cu,Fe,Ni",3.5336;3.5336;3.5425;3.5425;3.6117;3.6117;3.6438;3.6438
1,,,,,15,Ni,"15.000000,0.249029,0.497820",1|16|24|8,1|4|5|3,4,1,1,Cu,0.0366,16,4,"Al,Co,Fe,Ni",1.7568;1.7568;1.7576;1.7576;1.7634;1.7634;1.7672;1.7672;1.7743;1.7743;1.8071;1.8071;1.8414;1.8414;1.8890;1.8890,24,5,"Al,Co,Cu,Fe,Ni",2.5401;2.5401;2.5401;2.5418;2.5418;2.5418;2.5437;2.5437;2.5437;2.5585;2.5585;2.5585;2.5616;2.5616;2.5616;2.5647;2.5647;2.5647;2.5669;2.5669;2.5669;2.5735;2.5735;2.5735,8,3,"Al,Co,Cu",3.5229;3.5229;3.5518;3.5518;3.6223;3.6223;3.6298;3.6298
1,,,,,16,Ni,"16.000000,0.753772,0.002203",1|16|24|8,1|5|5|3,4,1,1,Al,0.1230,16,5,"Al,Co,Cu,Fe,Ni",1.6805;1.6805;1.7163;1.7163;1.7543;1.7543;1.8124;1.8124;1.8163;1.8163;1.8522;1.8522;1.8640;1.8640;1.8681;1.8681,24,5,"Al,Co,Cu,Fe,Ni",2.5214;2.5214;2.5214;2.5230;2.5230;2.5230;2.5495;2.5495;2.5495;2.5501;2.5501;2.5501;2.5547;2.5547;2.5547;2.5593;2.5593;2.5593;2.5833;2.5833;2.5833;2.6144;2.6144;2.6144,8,3,"Al,Co,Cu",3.5571;3.5571;3.5637;3.5637;3.5998;3.5998;3.6166;3.6166
1,,,,,17,Ni,"17.000000,0.244814,0.250764",1|16|24|8,1|4|4|2,4,1,1,Co,0.0469,16,4,"Al,Cu,Fe,Ni",1.7645;1.7645;1.8018;1.8018;1.8071;1.8071;1.8242;1.8242;1.8410;1.8410;1.8432;1.8432;1.8525;1.8525;1.8867;1.8867,24,4,"Al,Co,Cu,Fe",2.5057;2.5057;2.5057;2.5303;2.5303;2.5303;2.5817;2.5817;2.5817;2.5839;2.5839;2.5839;2.5850;2.5850;2.5850;2.6070;2.6070;2.6070;2.6235;2.6235;2.6235;2.6451;2.6451;2.6451,8,2,"Co,Fe",3.5183;3.5183;3.5321;3.5321;3.5742;3.5742;3.6187;3.6187
1,,,,,18,Ni,"18.000000,0.749763,0.747367",1|16|24|8,1|4|4|2,4,1,1,Cu,0.0231,16,4,"Al,Co,Cu,Ni",1.7361;1.7361;1.7466;1.7466;1.7566;1.7566;1.7870;1.7870;1.8159;1.8159;1.8340;1.8340;1.8636;1.8636;1.8640;1.8640,24,4,"Al,Co,Cu,Fe",2.4728;2.4728;2.4728;2.4796;2.4796;2.4796;2.5136;2.5136;2.5136;2.5199;2.5199;2.5199;2.5325;2.5325;2.5325;2.5433;2.5433;2.5433;2.5764;2.5764;2.5764;2.6119;2.6119;2.6119,8,2,"Co,Fe",3.5458;3.5458;3.5671;3.5671;3.5980;3.5980;3.6337;3.6337
1,,,,,19,Co,"19.000000,0.002291,0.502586",1|16|24|8,1|5|4|3,4,1,1,Al,0.1159,16,5,"Al,Co,Cu,Fe,Ni",1.7570;1.7570;1.7604;1.7604;1.7634;1.7634;1.7885;1.7885;1.8035;1.8035;1.8092;1.8092;1.8349;1.8349;1.8712;1.8712,24,4,"Co,Cu,Fe,Ni",2.4697;2.4697;2.4697;2.5303;2.5303;2.5303;2.5326;2.5326;2.5326;2.5433;2.5433;2.5433;2.5489;2.5489;2.5489;2.5569;2.5569;2.5569;2.5648;2.5648;2.5648;2.5795;2.5795;2.5795,8,3,"Al,Co,Fe",3.5196;3.5196;3.5376;3.5376;3.5575;3.5575;3.6453;3.6453
1,,,,,20,Co,"20.000000,0.988951,0.000814",1|16|24|6,1|4|4|3,4,1,1,Al,0.0931,16,4,"Al,Co,Fe,Ni",1.6805;1.6805;1.7429;1.7429;1.7803;1.7803;1.8362;1.8362;1.8366;1.8366;1.8677;1.8677;1.9011;1.9011;1.9092;1.9092,24,4,"Co,Cu,Fe,Ni",2.4899;2.4899;2.4899;2.5199;2.5199;2.5199;2.5254;2.5254;2.5254;2.5370;2.5370;2.5370;2.5380;2.5380;2.5380;2.5839;2.5839;2.5839;2.6054;2.6054;2.6054;2.6670;2.6670;2.6670,6,3,"Al,Cu,Fe",3.4345;3.4345;3.4928;3.4928;3.5305;3.5305
1,,,,,21,Co,"21.000000,0.010351,0.758326",1|16|24|8,1|5|4|4,4,1,1,Ni,0.0969,16,5,"Al,Co,Cu,Fe,Ni",1.6909;1.6909;1.7104;1.7104;1.7382;1.7382;1.7557;1.7557;1.7803;1.7803;1.8636;1.8636;1.8712;1.8712;1.8865;1.8865,24,4,"Al,Co,Cu,Ni",2.4539;2.4539;2.4539;2.4927;2.4927;2.4927;2.5277;2.5277;2.5277;2.5300;2.5300;2.5300;2.5585;2.5585;2.5585;2.5593;2.5593;2.5593;2.5876;2.5876;2.5876;2.6376;2.6376;2.6376,8,4,"Al,Cu,Fe,Ni",3.4682;3.4682;3.5381;3.5381;3.6099;3.6099;3.6434;3.6434
1,,,,,22,Co,"22.000000,0.755990,0.496685",1|16|24|8,1|5|5|3,4,1,1,Cu,0.1013,16,5,"Al,Co,Cu,Fe,Ni",1.7604;1.7604;1.7649;1.7649;1.7796;1.7796;1.8004;1.8004;1.8311;1.8311;1.8340;1.8340;1.8501;1.8501;1.8673;1.8673,24,5,"Al,Co,Cu,Fe,Ni",2.4418;2.4418;2.4418;2.4907;2.4907;2.4907;2.5416;2.5416;2.5416;2.5422;2.5422;2.5422;2.5532;2.5532;2.5532;2.5539;2.5539;2.5539;2.6197;2.6197;2.6197;2.6376;2.6376;2.6376,8,3,"Al,Cu,Ni",3.5171;3.5171;3.5229;3.5229;3.5906;3.5906;3.6166;3.6166
1,,,,,23,Co,"23.000000,0.240224,0.246183",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0469,16,4,"Al,Cu,Fe,Ni",1.7322;1.7322;1.7701;1.7701;1.7924;1.7924;1.8414;1.8414;1.8549;1.8549;1.8741;1.8741;1.8774;1.8774;1.8856;1.8856,24,4,"Al,Co,Cu,Fe",2.5326;2.5326;2.5326;2.5370;2.5370;2.5370;2.5526;2.5526;2.5526;2.5766;2.5766;2.5766;2.5816;2.5816;2.5816;2.6109;2.6109;2.6109;2.6319;2.6319;2.6319;2.6453;2.6453;2.6453,8,2,"Co,Fe",3.4857;3.4857;3.4998;3.4998;3.5860;3.5860;3.6080;3.6080
1,,,,,24,Co,"24.000000,0.752418,0.250542",1|16|24|4,1|5|4|2,4,1,1,Fe,0.0382,16,5,"Al,Co,Cu,Fe,Ni",1.7174;1.7174;1.7539;1.7539;1.7744;1.7744;1.7859;1.7859;1.8004;1.8004;1.8163;1.8163;1.8977;1.8977;1.9244;1.9244,24,4,"Al,Co,Cu,Fe",2.4899;2.4899;2.4899;2.5246;2.5246;2.5246;2.5442;2.5442;2.5442;2.5624;2.5624;2.5624;2.5648;2.5648;2.5648;2.5764;2.5764;2.5764;2.6265;2.6265;2.6265;2.6574;2.6574;2.6574,4,2,"Co,Ni",3.4857;3.4857;3.5183;3.5183
1,,,,,25,Co,"25.000000,0.253608,0.756070",1|16|24|8,1|4|4|3,4,1,1,Fe,0.1261,16,4,"Al,Co,Cu,Ni",1.7302;1.7302;1.7333;1.7333;1.7382;1.7382;1.7955;1.7955;1.8004;1.8004;1.8137;1.8137;1.8530;1.8530;1.8890;1.8890,24,4,"Al,Co,Cu,Fe",2.4889;2.4889;2.4889;2.5122;2.5122;2.5122;2.5122;2.5122;2.5122;2.5219;2.5219;2.5219;2.5319;2.5319;2.5319;2.5795;2.5795;2.5795;2.6054;2.6054;2.6054;2.6180;2.6180;2.6180,8,3,"Co,Cu,Ni",3.5231;3.5231;3.5458;3.5458;3.5860;3.5860;3.6187;3.6187
1,,,,,26,Cu,"26.000000,0.500121,0.001267",1|16|24|8,1|4|4|3,4,1,1,Fe,0.0662,16,4,"Al,Cu,Fe,Ni",1.7452;1.7452;1.7513;1.7513;1.7555;1.7555;1.8124;1.8124;1.8220;1.8220;1.8262;1.8262;1.8483;1.8483;1.8723;1.8723,24,4,"Co,Cu,Fe,Ni",2.5122;2.5122;2.5122;2.5624;2.5624;2.5624;2.5633;2.5633;2.5633;2.5764;2.5764;2.5764;2.5785;2.5785;2.5785;2.5816;2.5816;2.5816;2.5817;2.5817;2.5817;2.6231;2.6231;2.6231,8,3,"Al,Co,Fe",3.4928;3.4928;3.5271;3.5271;3.5668;3.5668;3.6189;3.6189
1,,,,,27,Cu,"27.000000,0.502473,0.250382",1|16|24|8,1|5|4|4,4,1,1,Fe,0.0122,16,5,"Al,Co,Cu,Fe,Ni",1.7452;1.7452;1.7727;1.7727;1.7859;1.7859;1.8220;1.8220;1.8410;1.8410;1.8535;1.8535;1.8739;1.8739;1.8741;1.8741,24,4,"Al,Co,Cu,Ni",2.5359;2.5359;2.5359;2.5532;2.5532;2.5532;2.5547;2.5547;2.5547;2.5616;2.5616;2.5616;2.5760;2.5760;2.5760;2.5915;2.5915;2.5915;2.5917;2.5917;2.5917;2.6037;2.6037;2.6037,8,4,"Al,Cu,Fe,Ni",3.5031;3.5031;3.5398;3.5398;3.6200;3.6200;3.6441;3.6441
1,,,,,28,Cu,"28.000000,0.505324,0.745328",1|16|24|8,1|5|4|4,4,1,1,Ni,0.0733,16,5,"Al,Co,Cu,Fe,Ni",1.7238;1.7238;1.7466;1.7466;1.7484;1.7484;1.8004;1.8004;1.8325;1.8325;1.8410;1.8410;1.8723;1.8723;1.8760;1.8760,24,4,"Al,Co,Cu,Ni",2.4642;2.4642;2.4642;2.4655;2.4655;2.4655;2.5423;2.5423;2.5423;2.5525;2.5525;2.5525;2.5539;2.5539;2.5539;2.5735;2.5735;2.5735;2.5833;2.5833;2.5833;2.5920;2.5920;2.5920,8,4,"Co,Cu,Fe,Ni",3.5336;3.5336;3.5381;3.5381;3.6159;3.6159;3.6200;3.6200
1,,,,,29,Cu,"29.000000,0.752110,0.510008",1|16|24|8,1|5|5|3,4,1,1,Co,0.1013,16,5,"Al,Co,Cu,Fe,Ni",1.7328;1.7328;1.7361;1.7361;1.7885;1.7885;1.8014;1.8014;1.8279;1.8279;1.8382;1.8382;1.8620;1.8620;1.8977;1.8977,24,5,"Al,Co,Cu,Fe,Ni",2.4655;2.4655;2.4655;2.4911;2.4911;2.4911;2.5317;2.5317;2.5317;2.5319;2.5319;2.5319;2.5806;2.5806;2.5806;2.5876;2.5876;2.5876;2.5929;2.5929;2.5929;2.6037;2.6037;2.6037,8,3,"Al,Cu,Ni",3.4926;3.4926;3.5451;3.5451;3.5518;3.5518;3.5998;3.5998
1,,,,,30,Cu,"30.000000,0.248193,0.502763",1|16|24|8,1|4|5|3,4,1,1,Ni,0.0366,16,4,"Al,Co,Fe,Ni",1.7310;1.7310;1.7481;1.7481;1.7570;1.7570;1.7627;1.7627;1.7820;1.7820;1.8432;1.8432;1.8530;1.8530;1.8774;1.8774,24,5,"Al,Co,Cu,Fe,Ni",2.5201;2.5201;2.5201;2.5277;2.5277;2.5277;2.5346;2.5346;2.5346;2.5525;2.5525;2.5525;2.5617;2.5617;2.5617;2.5647;2.5647;2.5647;2.5915;2.5915;2.5915;2.5967;2.5967;2.5967,8,3,"Al,Co,Cu",3.5171;3.5171;3.5451;3.5451;3.5862;3.5862;3.6484;3.6484
1,,,,,31,Cu,"31.000000,0.746575,0.746864",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0231,16,4,"Al,Co,Cu,Ni",1.7238;1.7238;1.7328;1.7328;1.7600;1.7600;1.7931;1.7931;1.8098;1.8098;1.8311;1.8311;1.8681;1.8681;1.8865;1.8865,24,4,"Al,Co,Cu,Fe",2.4872;2.4872;2.4872;2.4983;2.4983;2.4983;2.5007;2.5007;2.5007;2.5136;2.5136;2.5136;2.5380;2.5380;2.5380;2.5569;2.5569;2.5569;2.5633;2.5633;2.5633;2.5936;2.5936;2.5936,8,2,"Co,Fe",3.5231;3.5231;3.5562;3.5562;3.5944;3.5944;3.6303;3.6303
2,,,,,0,Si,"0.000000,0.504059,0.248369",1|16|24|8,1|3|3|3,4,1,1,Fe,0.0295,16,3,"Co,Fe,Ni",1.7553;1.7553;1.7590;1.7590;1.7738;1.7738;1.7818;1.7818;1.7885;1.7885;1.8065;1.8065;1.8234;1.8234;1.8239;1.8239,24,3,"Co,Fe,Ni",2.4566;2.4566;2.4566;2.4638;2.4638;2.4638;2.5035;2.5035;2.5035;2.5093;2.5093;2.5093;2.5283;2.5283;2.5283;2.5323;2.5323;2.5323;2.5355;2.5355;2.5355;2.5495;2.5495;2.5495,8,3,"Co,Fe,Ni",3.5034;3.5034;3.5218;3.5218;3.5251;3.5251;3.5463;3.5463
2,,,,,1,Mn,"1.000000,-0.001717,0.500328",1|16|24|8,1|3|3|3,4,1,1,Ni,0.0041,16,3,"Co,Fe,Ni",1.7586;1.7586;1.7667;1.7667;1.7703;1.7703;1.7748;1.7748;1.7782;1.7782;1.7866;1.7866;1.7950;1.7950;1.7961;1.7961,24,3,"Co,Fe,Ni",2.4851;2.4851;2.4851;2.4958;2.4958;2.4958;2.5008;2.5008;2.5008;2.5021;2.5021;2.5021;2.5066;2.5066;2.5066;2.5160;2.5160;2.5160;2.5215;2.5215;2.5215;2.5274;2.5274;2.5274,8,3,"Co,Fe,Ni",3.5191;3.5191;3.5346;3.5346;3.5433;3.5433;3.5463;3.5463
2,,,,,2,Fe,"2.000000,0.499955,0.500142",1|16|24|8,1|3|3|3,4,1,1,Co,0.0239,16,3,"Fe,Ni,Si",1.7569;1.7569;1.7622;1.7622;1.7682;1.7682;1.7761;1.7761;1.7885;1.7885;1.7921;1.7921;1.7926;1.7926;1.8047;1.8047,24,3,"Co,Fe,Ni",2.4872;2.4872;2.4872;2.5098;2.5098;2.5098;2.5103;2.5103;2.5103;2.5151;2.5151;2.5151;2.5253;2.5253;2.5253;2.5308;2.5308;2.5308;2.5361;2.5361;2.5361;2.5438;2.5438;2.5438,8,3,"Co,Mn,Ni",3.5326;3.5326;3.5343;3.5343;3.5346;3.5346;3.5433;3.5433
2,,,,,3,Fe,"3.000000,0.500606,0.246054",1|16|24|8,1|3|3|3,4,1,1,Si,0.0295,16,3,"Co,Fe,Ni",1.7386;1.7386;1.7653;1.7653;1.7835;1.7835;1.7984;1.7984;1.7991;1.7991;1.7997;1.7997;1.8047;1.8047;1.8229;1.8229,24,3,"Co,Fe,Ni",2.4625;2.4625;2.4625;2.4927;2.4927;2.4927;2.4993;2.4993;2.4993;2.5094;2.5094;2.5094;2.5206;2.5206;2.5206;2.5263;2.5263;2.5263;2.5300;2.5300;2.5300;2.5382;2.5382;2.5382,8,3,"Co,Fe,Ni",3.5054;3.5054;3.5280;3.5280;3.5298;3.5298;3.5433;3.5433
2,,,,,4,Fe,"4.000000,-0.001994,0.751864",1|16|24|8,1|4|3|3,4,1,1,Ni,0.0153,16,4,"Co,Fe,Mn,Ni",1.7533;1.7533;1.7598;1.7598;1.7691;1.7691;1.7728;1.7728;1.7825;1.7825;1.7866;1.7866;1.7910;1.7910;1.7938;1.7938,24,3,"Co,Fe,Ni",2.4692;2.4692;2.4692;2.4808;2.4808;2.4808;2.4953;2.4953;2.4953;2.5023;2.5023;2.5023;2.5161;2.5161;2.5161;2.5331;2.5331;2.5331;2.5368;2.5368;2.5368;2.5408;2.5408;2.5408,8,3,"Co,Fe,Ni",3.5180;3.5180;3.5180;3.5180;3.5213;3.5213;3.5457;3.5457
2,,,,,5,Fe,"5.000000,0.502014,0.752522",1|16|24|8,1|3|3|3,4,1,1,Ni,0.0244,16,3,"Co,Fe,Ni",1.7401;1.7401;1.7489;1.7489;1.7652;1.7652;1.7668;1.7668;1.7744;1.7744;1.7820;1.7820;1.7839;1.7839;1.7926;1.7926,24,3,"Co,Fe,Ni",2.4804;2.4804;2.4804;2.5024;2.5024;2.5024;2.5030;2.5030;2.5030;2.5038;2.5038;2.5038;2.5196;2.5196;2.5196;2.5223;2.5223;2.5223;2.5382;2.5382;2.5382;2.5650;2.5650;2.5650,8,3,"Fe,Ni,Si",3.5054;3.5054;3.5180;3.5180;3.5218;3.5218;3.5277;3.5277
2,,,,,6,Fe,"6.000000,0.246289,0.002321",1|16|24|8,1|3|4|3,4,1,1,Fe,0.0621,16,3,"Co,Fe,Ni",1.7506;1.7506;1.7575;1.7575;1.7587;1.7587;1.7725;1.7725;1.7875;1.7875;1.7996;1.7996;1.8105;1.8105;1.8178;1.8178,24,4,"Co,Fe,Ni,Si",2.4628;2.4628;2.4628;2.4956;2.4956;2.4956;2.4993;2.4993;2.4993;2.5023;2.5023;2.5023;2.5039;2.5039;2.5039;2.5283;2.5283;2.5283;2.5382;2.5382;2.5382;2.5554;2.5554;2.5554,8,3,"Co,Fe,Ni",3.4927;3.4927;3.5061;3.5061;3.5262;3.5262;3.5409;3.5409
2,,,,,7,Fe,"7.000000,0.247330,0.495961",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0456,16,4,"Co,Fe,Mn,Ni",1.7337;1.7337;1.7486;1.7486;1.7667;1.7667;1.7671;1.7671;1.7792;1.7792;1.7921;1.7921;1.8079;1.8079;1.8094;1.8094,24,4,"Co,Fe,Ni,Si",2.4797;2.4797;2.4797;2.4816;2.4816;2.4816;2.5216;2.5216;2.5216;2.5263;2.5263;2.5263;2.5323;2.5323;2.5323;2.5368;2.5368;2.5368;2.5478;2.5478;2.5478;2.5650;2.5650;2.5650,8,2,"Fe,Ni",3.5061;3.5061;3.5253;3.5253;3.5400;3.5400;3.5444;3.5444
2,,,,,8,Fe,"8.000000,0.249905,-0.005643",1|16|24|8,1|3|4|3,4,1,1,Fe,0.0621,16,3,"Co,Fe,Ni",1.7307;1.7307;1.7609;1.7609;1.7746;1.7746;1.7766;1.7766;1.7846;1.7846;1.7851;1.7851;1.8142;1.8142;1.8292;1.8292,24,4,"Co,Fe,Ni,Si",2.4804;2.4804;2.4804;2.4808;2.4808;2.4808;2.4821;2.4821;2.4821;2.4974;2.4974;2.4974;2.5206;2.5206;2.5206;2.5211;2.5211;2.5211;2.5495;2.5495;2.5495;2.5538;2.5538;2.5538,8,3,"Co,Fe,Ni",3.5053;3.5053;3.5185;3.5185;3.5400;3.5400;3.5416;3.5416
2,,,,,9,Fe,"9.000000,0.754146,0.249199",1|16|24|8,1|4|4|2,4,1,1,Co,0.0166,16,4,"Co,Fe,Ni,Si",1.7295;1.7295;1.7409;1.7409;1.7513;1.7513;1.7526;1.7526;1.7733;1.7733;1.7738;1.7738;1.7969;1.7969;1.7984;1.7984,24,4,"Co,Fe,Mn,Ni",2.4699;2.4699;2.4699;2.4849;2.4849;2.4849;2.4851;2.4851;2.4851;2.4878;2.4878;2.4878;2.5191;2.5191;2.5191;2.5304;2.5304;2.5304;2.5361;2.5361;2.5361;2.5380;2.5380;2.5380,8,2,"Co,Fe",3.4954;3.4954;3.4957;3.4957;3.5014;3.5014;3.5334;3.5334
2,,,,,10,Fe,"10.000000,0.246989,0.249768",1|16|24|8,1|4|4|3,4,1,1,Co,0.0150,16,4,"Co,Fe,Ni,Si",1.7445;1.7445;1.7486;1.7486;1.7575;1.7575;1.7662;1.7662;1.7835;1.7835;1.7991;1.7991;1.8142;1.8142;1.8234;1.8234,24,4,"Co,Fe,Mn,Ni",2.4933;2.4933;2.4933;2.4968;2.4968;2.4968;2.5066;2.5066;2.5066;2.5097;2.5097;2.5097;2.5180;2.5180;2.5180;2.5253;2.5253;2.5253;2.5442;2.5442;2.5442;2.5491;2.5491;2.5491,8,3,"Co,Fe,Ni",3.4957;3.4957;3.5105;3.5105;3.5277;3.5277;3.5449;3.5449
2,,,,,11,Fe,"11.000000,0.750856,0.756229",1|16|24|8,1|3|4|3,4,1,1,Co,0.0356,16,3,"Co,Fe,Ni",1.7282;1.7282;1.7533;1.7533;1.7608;1.7608;1.7632;1.7632;1.7652;1.7652;1.7656;1.7656;1.8046;1.8046;1.8494;1.8494,24,4,"Co,Fe,Mn,Ni",2.4636;2.4636;2.4636;2.4687;2.4687;2.4687;2.4720;2.4720;2.4720;2.4897;2.4897;2.4897;2.5200;2.5200;2.5200;2.5243;2.5243;2.5243;2.5274;2.5274;2.5274;2.5438;2.5438;2.5438,8,3,"Co,Fe,Ni",3.4940;3.4940;3.5014;3.5014;3.5442;3.5442;3.5471;3.5471
2,,,,,12,Ni,"12.000000,-0.000507,-0.000372",1|16|24|8,1|3|3|3,4,1,1,Co,0.0154,16,3,"Co,Fe,Ni",1.7422;1.7422;1.7506;1.7506;1.7598;1.7598;1.7615;1.7615;1.7716;1.7716;1.7760;1.7760;1.7766;1.7766;1.7860;1.7860,24,3,"Co,Fe,Ni",2.4687;2.4687;2.4687;2.4849;2.4849;2.4849;2.4901;2.4901;2.4901;2.4968;2.4968;2.4968;2.5025;2.5025;2.5025;2.5072;2.5072;2.5072;2.5101;2.5101;2.5101;2.5332;2.5332;2.5332,8,3,"Co,Mn,Ni",3.5323;3.5323;3.5423;3.5423;3.5428;3.5428;3.5463;3.5463
2,,,,,13,Ni,"13.000000,-0.001758,0.500900",1|16|24|8,1|3|3|3,4,1,1,Mn,0.0041,16,3,"Co,Fe,Ni",1.7582;1.7582;1.7671;1.7671;1.7707;1.7707;1.7744;1.7744;1.7780;1.7780;1.7825;1.7825;1.7964;1.7964;1.7990;1.7990,24,3,"Co,Fe,Ni",2.4878;2.4878;2.4878;2.4989;2.4989;2.4989;2.4994;2.4994;2.4994;2.5035;2.5035;2.5035;2.5097;2.5097;2.5097;2.5129;2.5129;2.5129;2.5189;2.5189;2.5189;2.5243;2.5243;2.5243,8,3,"Co,Fe,Ni",3.5188;3.5188;3.5343;3.5343;3.5423;3.5423;3.5474;3.5474
2,,,,,14,Ni,"14.000000,0.500013,0.001266",1|16|24|8,1|4|3|3,4,1,1,Co,0.0287,16,4,"Co,Fe,Ni,Si",1.7386;1.7386;1.7553;1.7553;1.7668;1.7668;1.7671;1.7671;1.7746;1.7746;1.7912;1.7912;1.7996;1.7996;1.8006;1.8006,24,3,"Co,Fe,Ni",2.4897;2.4897;2.4897;2.5007;2.5007;2.5007;2.5033;2.5033;2.5033;2.5090;2.5090;2.5090;2.5180;2.5180;2.5180;2.5191;2.5191;2.5191;2.5288;2.5288;2.5288;2.5288;2.5288;2.5288,8,3,"Co,Fe,Ni",3.5345;3.5345;3.5412;3.5412;3.5428;3.5428;3.5433;3.5433
2,,,,,15,Ni,"15.000000,-0.000629,0.750199",1|16|24|8,1|4|3|3,4,1,1,Fe,0.0153,16,4,"Co,Fe,Mn,Ni",1.7632;1.7632;1.7707;1.7707;1.7716;1.7716;1.7748;1.7748;1.7788;1.7788;1.7813;1.7813;1.7839;1.7839;1.7846;1.7846,24,3,"Co,Fe,Ni",2.4821;2.4821;2.4821;2.4845;2.4845;2.4845;2.4938;2.4938;2.4938;2.5039;2.5039;2.5039;2.5179;2.5179;2.5179;2.5216;2.5216;2.5216;2.5313;2.5313;2.5313;2.5392;2.5392;2.5392,8,3,"Co,Fe,Ni",3.5276;3.5276;3.5277;3.5277;3.5331;3.5331;3.5451;3.5451
2,,,,,16,Ni,"16.000000,0.502024,0.749081",1|16|24|8,1|3|3|3,4,1,1,Fe,0.0244,16,3,"Co,Fe,Ni",1.7489;1.7489;1.7500;1.7500;1.7645;1.7645;1.7656;1.7656;1.7682;1.7682;1.7816;1.7816;1.7840;1.7840;1.7912;1.7912,24,3,"Co,Fe,Ni",2.4865;2.4865;2.4865;2.4974;2.4974;2.4974;2.5024;2.5024;2.5024;2.5047;2.5047;2.5047;2.5198;2.5198;2.5198;2.5201;2.5201;2.5201;2.5478;2.5478;2.5478;2.5554;2.5554;2.5554,8,3,"Fe,Ni,Si",3.5180;3.5180;3.5276;3.5276;3.5298;3.5298;3.5463;3.5463
